machine_id,timestamp,temperature,room_temp
M5,2024-01-01T02:50:00,72.91,27.34
M5,2024-01-01T03:00:00,82.97,25.42
M5,2024-01-01T03:10:00,64.62,24.17
M5,2024-01-01T03:20:00,60.17,24.29
M5,2024-01-01T03:30:00,67.95,24.96
M5,2024-01-01T03:40:00,83.4,25.15
M5,2024-01-01T03:50:00,82.38,26.36
M5,2024-01-01T04:00:00,64.73,24.51
M5,2024-01-01T04:10:00,60.3,25.43
M5,2024-01-01T04:20:00,69.92,25.61
M5,2024-01-01T04:30:00,71.97,26.37
M5,2024-01-01T04:40:00,67.86,25.39
M5,2024-01-01T04:50:00,70.16,24.53
M5,2024-01-01T05:00:00,68.01,24.58
M5,2024-01-01T05:10:00,68.14,25.64
M5,2024-01-01T05:20:00,61.93,23.31
M5,2024-01-01T05:30:00,81.81,24.99
M5,2024-01-01T05:40:00,73.04,24.34
M5,2024-01-01T05:50:00,65.04,23.98
M5,2024-01-01T06:00:00,68.9,24.56
M5,2024-01-01T06:10:00,64.52,23.85
M5,2024-01-01T06:20:00,62.52,25.3
M5,2024-01-01T06:30:00,64.41,26.33
M5,2024-01-01T06:40:00,67.56,25.86
M5,2024-01-01T06:50:00,72.31,24.62
M5,2024-01-01T07:00:00,71.45,25.37
M5,2024-01-01T07:10:00,75.32,25.31
M5,2024-01-01T07:20:00,61.31,25.36
M5,2024-01-01T07:30:00,64.76,25.24
M5,2024-01-01T07:40:00,64.49,23.99
M5,2024-01-01T07:50:00,88.29,22.81
M5,2024-01-01T08:00:00,71.85,25.47
M5,2024-01-01T08:10:00,67.02,26.23
M5,2024-01-01T08:20:00,65.55,24.41
M5,2024-01-01T08:30:00,69.94,24.79
M5,2024-01-01T08:40:00,91.62,26.2
M5,2024-01-01T08:50:00,63.3,23.67
M5,2024-01-01T09:00:00,69.44,24.54
M5,2024-01-01T09:10:00,70.95,25.97
M5,2024-01-01T09:20:00,72.29,25.2
M5,2024-01-01T09:30:00,66.74,25.5
M5,2024-01-01T09:40:00,69.62,24.87
M5,2024-01-01T09:50:00,63.72,24.76
M5,2024-01-01T10:00:00,72.17,24.31
M5,2024-01-01T10:10:00,74.64,24.92
M5,2024-01-01T10:20:00,56.64,24.05
M5,2024-01-01T10:30:00,73.89,25.12
M5,2024-01-01T10:40:00,77.22,25.29
M5,2024-01-01T10:50:00,68.43,24.85
M5,2024-01-01T11:00:00,76.29,25.97
M5,2024-01-01T11:10:00,85.58,27.39
M5,2024-01-01T11:20:00,63.66,24.78
M5,2024-01-01T11:30:00,66.43,25.57
M5,2024-01-01T11:40:00,68.56,26.78
M5,2024-01-01T11:50:00,71.04,24.15
M5,2024-01-01T12:00:00,66.14,23.64
M5,2024-01-01T12:10:00,70.66,23.73
M5,2024-01-01T12:20:00,65.44,26.23
M5,2024-01-01T12:30:00,89.79,25.73
M5,2024-01-01T12:40:00,83.33,25.02
M5,2024-01-01T12:50:00,56.48,27.04
M5,2024-01-01T13:00:00,64.63,25.19
M5,2024-01-01T13:10:00,66.07,23.4
M5,2024-01-01T13:20:00,57.87,26.05
M5,2024-01-01T13:30:00,73.44,25.01
M5,2024-01-01T13:40:00,69.54,24.81
M5,2024-01-01T13:50:00,70.66,25.54
M5,2024-01-01T14:00:00,68.16,25.9
M5,2024-01-01T14:10:00,77.93,24.31
M5,2024-01-01T14:20:00,62.63,25.96
M5,2024-01-01T14:30:00,66.15,24.19
M5,2024-01-01T14:40:00,66.93,23.2
M5,2024-01-01T14:50:00,72.61,24.81
M5,2024-01-01T15:00:00,65.89,25.29
M5,2024-01-01T15:10:00,60.92,23.88
M5,2024-01-01T15:20:00,71.7,24.61
M5,2024-01-01T15:30:00,65.32,23.66
M5,2024-01-01T15:40:00,67.71,25.23
M5,2024-01-01T15:50:00,66.9,25.29
M5,2024-01-01T16:00:00,83.69,23.37
M5,2024-01-01T16:10:00,70.05,23.44
M5,2024-01-01T16:20:00,74.72,25.09
M5,2024-01-01T16:30:00,62.03,25.14
M5,2024-01-01T16:40:00,58.33,25.22
M5,2024-01-01T16:50:00,87.87,27.32
M5,2024-01-01T17:00:00,63.32,24.97
M5,2024-01-01T17:10:00,57.9,24.29
M5,2024-01-01T17:20:00,69.26,23.79
M5,2024-01-01T17:30:00,66.42,24.65
M5,2024-01-01T17:40:00,68.57,25.13
M5,2024-01-01T17:50:00,63.17,25.07
M5,2024-01-01T18:00:00,70.53,26.19
M5,2024-01-01T18:10:00,68.24,25.08
M5,2024-01-01T18:20:00,67.16,25.81
M5,2024-01-01T18:30:00,61.63,25.08
M5,2024-01-01T18:40:00,78.7,24.67
M5,2024-01-01T18:50:00,84.88,23.6
M5,2024-01-01T19:00:00,60.83,23.1
M5,2024-01-01T19:10:00,59.09,25.82
M5,2024-01-01T19:20:00,65.37,24.06
M5,2024-01-01T19:30:00,87.07,24.32
M5,2024-01-01T19:40:00,66.75,24.17
M5,2024-01-01T19:50:00,85.45,25.1
M5,2024-01-01T20:00:00,65.31,25.14
M5,2024-01-01T20:10:00,68.96,25.45
M5,2024-01-01T20:20:00,69.91,24.55
M5,2024-01-01T20:30:00,63.54,24.34
M5,2024-01-01T20:40:00,64.88,26.06
M5,2024-01-01T20:50:00,71.54,25.12
M5,2024-01-01T21:00:00,70.99,23.82
M5,2024-01-01T21:10:00,78.38,24.15
M5,2024-01-01T21:20:00,66.8,23.25
M5,2024-01-01T21:30:00,67.69,27.92
M5,2024-01-01T21:40:00,57.35,24.33
M5,2024-01-01T21:50:00,66.54,25.02
M5,2024-01-01T22:00:00,62.59,26.4
M5,2024-01-01T22:10:00,82.7,23.87
M5,2024-01-01T22:20:00,61.26,25.26
M5,2024-01-01T22:30:00,69.75,26.8
M5,2024-01-01T22:40:00,74.77,23.0
M5,2024-01-01T22:50:00,85.66,24.55
M5,2024-01-01T23:00:00,63.06,23.61
M5,2024-01-01T23:10:00,65.16,25.21
M5,2024-01-01T23:20:00,62.99,22.55
M5,2024-01-01T23:30:00,86.67,24.41
M5,2024-01-01T23:40:00,62.55,23.48
M5,2024-01-01T23:50:00,62.77,25.93
M5,2024-01-02T00:00:00,68.32,24.84
M5,2024-01-02T00:10:00,78.91,25.83
M5,2024-01-02T00:20:00,67.53,26.39
M5,2024-01-02T00:30:00,67.54,23.92
M5,2024-01-02T00:40:00,70.8,24.61
M5,2024-01-02T00:50:00,68.45,24.49
M5,2024-01-02T01:00:00,67.15,22.67
M5,2024-01-02T01:10:00,65.88,24.07
M5,2024-01-02T01:20:00,73.6,25.17
M5,2024-01-02T01:30:00,70.0,25.96
M5,2024-01-02T01:40:00,63.32,26.67
M5,2024-01-02T01:50:00,68.54,27.07
M5,2024-01-02T02:00:00,70.38,24.73
M5,2024-01-02T02:10:00,66.49,24.16
M5,2024-01-02T02:20:00,66.87,26.46
M5,2024-01-02T02:30:00,64.0,23.44
M5,2024-01-02T02:40:00,68.55,25.66
M5,2024-01-02T02:50:00,62.17,24.46
M5,2024-01-02T03:00:00,59.36,24.5
M5,2024-01-02T03:10:00,64.94,24.26
M5,2024-01-02T03:20:00,57.13,24.25
M5,2024-01-02T03:30:00,68.36,25.42
M5,2024-01-02T03:40:00,63.71,25.46
M5,2024-01-02T03:50:00,72.46,24.45
M5,2024-01-02T04:00:00,68.81,25.97
M5,2024-01-02T04:10:00,73.45,27.59
M5,2024-01-02T04:20:00,69.57,24.62
M5,2024-01-02T04:30:00,59.65,23.74
M5,2024-01-02T04:40:00,70.39,23.92
M5,2024-01-02T04:50:00,75.09,25.42
M5,2024-01-02T05:00:00,72.6,24.48
M5,2024-01-02T05:10:00,74.87,25.46
M5,2024-01-02T05:20:00,65.07,23.13
M5,2024-01-02T05:30:00,67.4,25.76
M5,2024-01-02T05:40:00,70.82,24.02
M5,2024-01-02T05:50:00,65.71,26.08
M5,2024-01-02T06:00:00,59.5,24.65
M5,2024-01-02T06:10:00,65.64,26.23
M5,2024-01-02T06:20:00,65.7,24.34
M5,2024-01-02T06:30:00,59.45,24.78
M5,2024-01-02T06:40:00,62.08,24.55
M5,2024-01-02T06:50:00,72.42,25.21
M5,2024-01-02T07:00:00,58.95,24.3
M5,2024-01-02T07:10:00,64.31,24.75
M5,2024-01-02T07:20:00,88.68,24.82
M5,2024-01-02T07:30:00,63.14,24.5
M5,2024-01-02T07:40:00,71.56,24.33
M5,2024-01-02T07:50:00,65.26,25.77
M5,2024-01-02T08:00:00,68.68,25.91
M5,2024-01-02T08:10:00,58.49,24.44
M5,2024-01-02T08:20:00,68.3,24.98
M5,2024-01-02T08:30:00,84.18,22.8
M5,2024-01-02T08:40:00,72.68,24.09
M5,2024-01-02T08:50:00,67.84,26.16
M5,2024-01-02T09:00:00,62.85,23.4
M5,2024-01-02T09:10:00,57.96,24.73
M5,2024-01-02T09:20:00,63.86,24.71
M5,2024-01-02T09:30:00,66.05,23.5
M5,2024-01-02T09:40:00,70.21,25.8
M5,2024-01-02T09:50:00,60.79,23.87
M5,2024-01-02T10:00:00,66.44,26.44
M5,2024-01-02T10:10:00,69.16,25.74
M5,2024-01-02T10:20:00,69.23,25.02
M5,2024-01-02T10:30:00,70.04,24.44
M5,2024-01-02T10:40:00,70.3,23.93
M5,2024-01-02T10:50:00,71.21,25.02
M5,2024-01-02T11:00:00,65.0,23.97
M5,2024-01-02T11:10:00,60.35,22.82
M5,2024-01-02T11:20:00,72.46,23.52
M5,2024-01-02T11:30:00,68.2,25.73
M5,2024-01-02T11:40:00,85.19,24.19
M5,2024-01-02T11:50:00,61.06,24.6
M5,2024-01-02T12:00:00,67.02,25.59
M5,2024-01-02T12:10:00,59.34,26.15
M5,2024-01-02T12:20:00,60.33,24.72
M5,2024-01-02T12:30:00,63.18,25.88
M5,2024-01-02T12:40:00,63.83,23.95
M5,2024-01-02T12:50:00,64.15,23.82
M5,2024-01-02T13:00:00,51.64,25.78
M5,2024-01-02T13:10:00,66.11,25.66
M5,2024-01-02T13:20:00,59.72,24.58
M5,2024-01-02T13:30:00,67.54,24.65
M5,2024-01-02T13:40:00,69.09,25.36
M5,2024-01-02T13:50:00,68.71,24.94
M5,2024-01-02T14:00:00,63.51,24.05
M5,2024-01-02T14:10:00,70.78,24.78
M5,2024-01-02T14:20:00,70.4,24.86
M5,2024-01-02T14:30:00,85.96,23.59
M5,2024-01-02T14:40:00,66.49,24.52
M5,2024-01-02T14:50:00,71.88,26.4
M5,2024-01-02T15:00:00,66.23,24.14
M5,2024-01-02T15:10:00,66.82,25.66
M5,2024-01-02T15:20:00,66.94,26.59
M5,2024-01-02T15:30:00,68.47,25.25
M5,2024-01-02T15:40:00,67.43,24.41
M5,2024-01-02T15:50:00,65.13,24.5
M5,2024-01-02T16:00:00,53.9,23.71
M5,2024-01-02T16:10:00,83.55,26.1
M5,2024-01-02T16:20:00,72.92,26.04
M5,2024-01-02T16:30:00,55.08,25.75
M5,2024-01-02T16:40:00,60.13,25.97
M5,2024-01-02T16:50:00,64.94,26.02
M5,2024-01-02T17:00:00,59.94,24.86
M5,2024-01-02T17:10:00,66.36,24.35
M5,2024-01-02T17:20:00,74.91,24.59
M5,2024-01-02T17:30:00,67.83,23.62
M5,2024-01-02T17:40:00,68.48,25.29
M5,2024-01-02T17:50:00,61.74,22.47
M5,2024-01-02T18:00:00,63.07,24.22
M5,2024-01-02T18:10:00,67.68,25.73
M5,2024-01-02T18:20:00,65.74,25.67
M5,2024-01-02T18:30:00,69.52,25.63
M5,2024-01-02T18:40:00,70.07,22.75
M5,2024-01-02T18:50:00,82.76,24.34
M5,2024-01-02T19:00:00,63.89,25.86
M5,2024-01-02T19:10:00,72.59,25.01
M5,2024-01-02T19:20:00,65.9,24.36
M5,2024-01-02T19:30:00,73.58,25.21
M5,2024-01-02T19:40:00,69.31,26.3
M5,2024-01-02T19:50:00,61.72,24.65
M5,2024-01-02T20:00:00,70.24,23.37
M5,2024-01-02T20:10:00,73.12,24.8
M5,2024-01-02T20:20:00,75.49,22.69
M5,2024-01-02T20:30:00,64.54,26.33
M5,2024-01-02T20:40:00,74.26,24.26
M5,2024-01-02T20:50:00,84.81,23.55
M5,2024-01-02T21:00:00,70.85,25.05
M5,2024-01-02T21:10:00,61.77,24.97
M5,2024-01-02T21:20:00,68.99,24.75
M5,2024-01-02T21:30:00,67.16,25.69
M5,2024-01-02T21:40:00,64.77,25.34
M5,2024-01-02T21:50:00,66.99,24.47
M5,2024-01-02T22:00:00,64.61,23.88
M5,2024-01-02T22:10:00,63.66,25.19
M5,2024-01-02T22:20:00,68.49,23.73
M5,2024-01-02T22:30:00,75.22,25.39
M5,2024-01-02T22:40:00,65.09,26.51
M5,2024-01-02T22:50:00,72.93,26.54
M5,2024-01-02T23:00:00,68.12,25.5
M5,2024-01-02T23:10:00,72.62,23.26
M5,2024-01-02T23:20:00,59.78,25.69
M5,2024-01-02T23:30:00,84.36,25.97
M5,2024-01-02T23:40:00,66.16,25.77
M5,2024-01-02T23:50:00,71.49,25.04
M5,2024-01-03T00:00:00,67.92,24.59
M5,2024-01-03T00:10:00,72.19,25.09
M5,2024-01-03T00:20:00,63.12,24.97
M5,2024-01-03T00:30:00,68.95,24.85
M5,2024-01-03T00:40:00,76.97,24.54
M5,2024-01-03T00:50:00,75.58,24.9
M5,2024-01-03T01:00:00,74.44,26.11
M5,2024-01-03T01:10:00,63.3,25.86
M5,2024-01-03T01:20:00,71.77,25.83
M5,2024-01-03T01:30:00,77.42,23.99
M5,2024-01-03T01:40:00,65.4,25.54
M5,2024-01-03T01:50:00,52.83,26.36
M5,2024-01-03T02:00:00,75.0,25.56
M5,2024-01-03T02:10:00,74.24,25.94
M5,2024-01-03T02:20:00,58.59,24.7
M5,2024-01-03T02:30:00,72.05,24.96
M5,2024-01-03T02:40:00,65.05,25.24
M5,2024-01-03T02:50:00,67.04,23.52
M5,2024-01-03T03:00:00,73.93,24.55
M5,2024-01-03T03:10:00,58.35,26.33
M5,2024-01-03T03:20:00,72.9,27.07
M5,2024-01-03T03:30:00,60.41,25.02
M5,2024-01-03T03:40:00,61.58,25.12
M5,2024-01-03T03:50:00,62.24,24.66
M5,2024-01-03T04:00:00,64.12,24.26
M5,2024-01-03T04:10:00,73.28,24.5
M5,2024-01-03T04:20:00,64.32,24.24
M5,2024-01-03T04:30:00,68.66,23.95
M5,2024-01-03T04:40:00,68.43,25.14
M5,2024-01-03T04:50:00,65.0,24.25
M5,2024-01-03T05:00:00,66.19,24.97
M5,2024-01-03T05:10:00,67.29,24.4
M5,2024-01-03T05:20:00,78.76,24.45
M5,2024-01-03T05:30:00,63.13,26.9
M5,2024-01-03T05:40:00,57.98,25.27
M5,2024-01-03T05:50:00,87.57,25.4
M5,2024-01-03T06:00:00,68.81,25.32
M5,2024-01-03T06:10:00,69.25,24.74
M5,2024-01-03T06:20:00,63.86,25.07
M5,2024-01-03T06:30:00,83.7,26.72
M5,2024-01-03T06:40:00,69.84,23.97
M5,2024-01-03T06:50:00,83.66,23.79
M5,2024-01-03T07:00:00,60.16,23.89
M5,2024-01-03T07:10:00,66.28,25.04
M5,2024-01-03T07:20:00,65.1,25.72
M5,2024-01-03T07:30:00,69.9,26.41
M5,2024-01-03T07:40:00,60.77,25.52
M5,2024-01-03T07:50:00,58.15,25.37
M5,2024-01-03T08:00:00,69.45,25.75
M5,2024-01-03T08:10:00,84.95,24.02
M5,2024-01-03T08:20:00,55.65,24.79
M5,2024-01-03T08:30:00,66.02,23.96
M5,2024-01-03T08:40:00,71.83,24.32
M5,2024-01-03T08:50:00,85.09,25.52
M5,2024-01-03T09:00:00,64.07,24.81
M5,2024-01-03T09:10:00,67.54,24.68
M5,2024-01-03T09:20:00,59.21,27.83
M5,2024-01-03T09:30:00,70.49,24.16
M5,2024-01-03T09:40:00,59.95,25.36
M5,2024-01-03T09:50:00,67.15,25.7
M5,2024-01-03T10:00:00,71.25,23.73
M5,2024-01-03T10:10:00,66.31,25.59
M5,2024-01-03T10:20:00,81.08,22.61
M5,2024-01-03T10:30:00,58.87,22.49
M5,2024-01-03T10:40:00,66.14,25.44
M5,2024-01-03T10:50:00,94.29,24.74
M5,2024-01-03T11:00:00,68.89,25.7
M5,2024-01-03T11:10:00,72.89,25.14
M5,2024-01-03T11:20:00,66.38,22.66
M5,2024-01-03T11:30:00,72.52,26.44
M5,2024-01-03T11:40:00,62.27,25.26
M5,2024-01-03T11:50:00,77.69,25.68
M5,2024-01-03T12:00:00,66.29,24.16
M5,2024-01-03T12:10:00,67.17,25.27
M5,2024-01-03T12:20:00,63.75,24.72
M5,2024-01-03T12:30:00,64.02,23.33
M5,2024-01-03T12:40:00,58.18,25.29
M5,2024-01-03T12:50:00,81.69,25.82
M5,2024-01-03T13:00:00,87.02,26.77
M5,2024-01-03T13:10:00,60.86,24.41
M5,2024-01-03T13:20:00,59.72,26.87
M5,2024-01-03T13:30:00,70.6,24.45
M5,2024-01-03T13:40:00,57.66,25.42
M5,2024-01-03T13:50:00,68.22,24.53
M5,2024-01-03T14:00:00,62.47,26.57
M5,2024-01-03T14:10:00,55.88,24.48
M5,2024-01-03T14:20:00,72.41,23.74
M5,2024-01-03T14:30:00,65.33,23.21
M5,2024-01-03T14:40:00,66.21,25.22
M5,2024-01-03T14:50:00,63.73,24.61
M5,2024-01-03T15:00:00,60.2,26.23
M5,2024-01-03T15:10:00,58.91,25.38
M5,2024-01-03T15:20:00,67.48,23.98
M5,2024-01-03T15:30:00,70.36,23.5
M5,2024-01-03T15:40:00,60.05,24.52
M5,2024-01-03T15:50:00,55.67,24.65
M5,2024-01-03T16:00:00,60.05,23.55
M5,2024-01-03T16:10:00,69.25,26.01
M5,2024-01-03T16:20:00,72.11,24.47
M5,2024-01-03T16:30:00,85.11,26.09
M5,2024-01-03T16:40:00,77.46,24.96
M5,2024-01-03T16:50:00,84.54,26.06
M5,2024-01-03T17:00:00,66.08,23.9
M5,2024-01-03T17:10:00,75.36,24.1
M5,2024-01-03T17:20:00,67.51,25.47
M5,2024-01-03T17:30:00,65.83,24.11
M5,2024-01-03T17:40:00,72.44,25.21
M5,2024-01-03T17:50:00,86.94,23.9
M5,2024-01-03T18:00:00,67.82,23.94
M5,2024-01-03T18:10:00,58.24,24.14
M5,2024-01-03T18:20:00,68.27,24.1
M5,2024-01-03T18:30:00,62.17,24.2
M5,2024-01-03T18:40:00,66.21,24.46
M5,2024-01-03T18:50:00,75.37,25.44
M5,2024-01-03T19:00:00,73.79,26.79
M5,2024-01-03T19:10:00,60.4,25.77
M5,2024-01-03T19:20:00,65.54,24.6
M5,2024-01-03T19:30:00,69.46,25.83
M5,2024-01-03T19:40:00,61.51,23.28
M5,2024-01-03T19:50:00,67.68,25.03
M5,2024-01-03T20:00:00,70.52,24.47
M5,2024-01-03T20:10:00,66.38,25.6
M5,2024-01-03T20:20:00,78.04,24.41
M5,2024-01-03T20:30:00,67.17,23.62
M5,2024-01-03T20:40:00,70.01,25.8
M5,2024-01-03T20:50:00,68.69,24.41
M5,2024-01-03T21:00:00,66.46,24.62
M5,2024-01-03T21:10:00,69.23,24.36
M5,2024-01-03T21:20:00,85.88,23.8
M5,2024-01-03T21:30:00,68.2,25.49
M5,2024-01-03T21:40:00,67.47,23.96
M5,2024-01-03T21:50:00,74.95,24.43
M5,2024-01-03T22:00:00,69.49,25.75
M5,2024-01-03T22:10:00,62.01,25.52
M5,2024-01-03T22:20:00,65.58,25.64
M5,2024-01-03T22:30:00,69.34,23.83
M5,2024-01-03T22:40:00,63.68,23.97
M5,2024-01-03T22:50:00,65.93,25.84
M5,2024-01-03T23:00:00,57.46,24.45
M5,2024-01-03T23:10:00,66.71,25.45
M5,2024-01-03T23:20:00,61.11,25.23
M5,2024-01-03T23:30:00,77.89,25.19
M5,2024-01-03T23:40:00,71.53,24.87
M5,2024-01-03T23:50:00,79.46,24.72
